Primary Key,Review Text,Score,Date,Apartment Complex,Confirmed Tenant
f152d09f-4e21-46a9-82e6-16e15422e7c9,"Leasing was smooth, friendly, efficient and professional. Angie went above and beyond to make sure I was able to get into an apartment in the time frame I needed. Move in was smooth. Any maintenance issues I've had were handled quickly, professionally, and friendly.",4.7,12/6/2024,Enclave At Lake Underhill,Yes
14f063e3-ce6b-47e7-a55c-51ef523e1a4d,"As an accomplished Google Local Guide, I'd like to share my initial experiences with a community apartment complex... Having been an avid walker/runner around the Lake Underhill Trail here in the Orlando, Florida metro/urban area for several years, I've always found myself favorably looking toward the Enclave at Lake Underhill complex upon each lap.",4.5,11/14/2024,Enclave At Lake Underhill,Yes
a735ed32-acae-4219-ad93-29098f15cf43,"Although I've seen a steep decline in the landscaping (dead grass, weeds galore, debris not raked up or picked up), this is the best choice for apartment living. There is no reason to look elsewhere!",4.0,10/30/2024,Enclave At Lake Underhill,Yes
0000ac98-f622-4fe6-98e7-149448ada881,"Enclave at Lake Underhill has been a very nice community, welcoming and pleasant. The efforts to keep the grounds and units maintained is wonderful. Convenient location to downtown Orlando and easy access to major roads. We have enjoyed being here as new to the area.",5.0,9/19/2024,Enclave At Lake Underhill,Yes
5023b9a7-64c6-4452-8a72-c05f49bd2686,Overall great place to live! Very peaceful and quiet! They staff is very attentive to your needs. Everyone is professional and they care about the tenants here. I value having a peace of mind at home and they ensure that happens here.,5.0,9/18/2024,Enclave At Lake Underhill,Yes
fecc5593-403c-4a44-8692-d5055118b9cc,This community has staff that continuously shows the highest level of professionalism. They are courteous and respectful. They always announce themselves before completely entering the apartment.,5.0,9/12/2024,Enclave At Lake Underhill,Yes
ce6bed50-39ec-4c72-8531-d44ab05a368d,"The Enclave at Lake Underhill complex is perfectly located near the center of Orange County. The groves of trees, koi pond, and proximity to two lakes give the complex a soothing close to nature feel. The Office and Maintenance teams are very friendly.",5.0,8/28/2024,Enclave At Lake Underhill,Yes
c5f8817c-d542-4a54-bc8f-1fd5f2608996,Location is great but I cant get anywhere with maintenance. Major bug problem and sewer smell - they used they cleaning supplies and put the BLEACH back in the laundry room??,3.3,7/24/2024,Enclave at Lake Underhill,Yes
f3e13f25-0da5-4fe0-8fa8-03a260b1cea9,Everything is mostly great with the community except the fact our AC hasn't worked properly since the day we moved in.,3.2,5/19/2024,Enclave at Lake Underhill,Yes
c2a1e31c-b90e-4aa2-991c-deebf79daf88,"5 years good but now the manteinance is not working good The pool area is really bad and dirty always The trash service is bad The security is REALLY BAD My amazon packages was stolen 2 times And my bike was stolen too The Spa pool is nos working anymore Tha barbecue in the pool area, same Summer is coming and??",2.8,4/24/2024,Enclave at Lake Underhill,Yes
7c908aa4-e1eb-465b-ab5a-5307c8a33cab,"Place is fine for the money. Post Covid rent increased 25% but condition of communal spaces have diminished. Living space is great, neighbors are fine, location is great as well. Needs updating on my appliances after 3 years.",3.5,4/14/2024,Enclave at Lake Underhill,Yes
a5d9093f-0066-4a22-ae17-ccc65ab68e40,The Enclave is beautifully kept. The gardens are well maintained . It is safe and comfortable. Strategically located. I enjoy the pool and the scenery. However it is not very affordable for many people.,5.0,4/7/2024,Enclave at Lake Underhill,Yes
17bc294e-9058-436b-8de0-68f1a526e1b4,"General is very good community but not so safe as recently my car was robbed (laptops, credit cards and other important things)and there are no any camera or security to protect their inhabitants. There is no guest room, the place like other communities have where you can sit and drink coffee or celebrate birthdays etc",3.8,4/5/2024,Enclave at Lake Underhill,Yes
f625825b-2eed-4295-9890-b4a6695d3c3f,"Enclave At Lake UNDERHILL is a good place to live, very quiet, clean areas and a lot of beautiful landscaping that gives a touch of tranquility and peace! Highly recommended place to live, comfortable apartments and suitable for any taste",4.8,2/21/2024,Enclave at Lake Underhill,Yes
911e3169-8e56-46c8-99c6-a6d73f20ab83,"The apartment complex is located close to the 408, so you can hear emergency vehicles from your apartment at times. The apartment we are in faces the cars and you can hear cars park at times, nothing too bad but with how the balconies are positioned near the master bedroom you can hear neighbors out on the balconies because of the proximity to the main bedroom window. Unfortunately, we knew the community was not gated and there is a benefit to be able to just drive in, as well as your guests. With that being said, I have not once seen security doing regular checkups, so there really isn't a sense of security, even gated communities have regular security guards doing security drives. Parking isn't enforced either, even with parking violation stickers plastered on cars/ boats lacking registration or being improperly parked there is no accountability for parking violations. Have voiced concerns to management, there is no follow-up unless I appear in person at the office. Serious lack of accountability or taking responsibility from the office team.",3.3,2/14/2024,Enclave at Lake Underhill,Yes
a244712e-7b03-48e3-b95f-2c586853bd96,"This community provides a true home for everyone living here. I love the foliage and greenery. It doesn't feel like your usual pop-up cement mega complexes that are going up, because Enclave feels and has the quality of a long term home. The apartments are very sound and any issues I do have are fixed my maintenance immediately.",4.5,1/17/2024,Enclave at Lake Underhill,Yes
86dd5a2e-c8dc-41d1-a00b-a72b73c1848b,"I love living here! It's been a wonderful experience. My apartment is spacious, there's plenty of parking, and everything you could want to experience entertainment-wise is right down the street. I also love that the Lake Underhill walking path is right outside of my community. Couldn't recommend this place enough.",4.7,1/5/2024,Enclave at Lake Underhill,Yes
0ed78f60-222e-4434-b59a-4ba083ba0b7d,TERRIBLE EXPERIENCE!!! TERRIBLE CUSTOMER SERVICE!!!,2.0,12/25/2023,Enclave at Lake Underhill,Yes
5c523268-4818-46e6-bc66-5e263706bf8a,"Enclave at Lake Underhill has a quick and easy approval process, everyone are professional, very knowledgeable, and friendly. Community is well kept, beautiful and in a great location! Great customer service??",5.0,12/25/2023,Enclave at Lake Underhill,Yes
3bd4ae23-1dfd-4042-8aa2-8442b7cf1b55,"It has been a wondeful experience, we are so glad to be here. The approval process was extremely easy thanx to your leasing staff Angel and Elaina. I would high reccomend this proerty to anyone looking for a nice quiet beautiful property.",5.0,11/12/2023,Enclave at Lake Underhill,Yes
0a94154b-782e-4e90-91b4-3c47f4f5275c,"TERRIBLE EXPERIENCE!!! THE APARTMENT COMPLEX IS NOT WELL KEPT, THE STAFF IS UNFRIENDLY AND NOT HELPFUL. WOULD NOT RECOMMEND TO ANYONE.",1.0,11/10/2023,Enclave at Lake Underhill,Yes
6aff9425-8427-4472-ba16-6de20b09f956,"TERRIBLE EXPERIENCE!!! DO NOT MOVE HERE!!! THE APARTMENT COMPLEX IS OLD AND RUN DOWN, THE STAFF IS UNFRIENDLY AND NOT HELPFUL. WOULD NOT RECOMMEND TO ANYONE.",1.0,12/20/2023,Enclave at Lake Underhill,Yes
338ce0a2-3cfd-4ecd-b4a0-460b7d81b5d5,"I have been living in this apartment complex for a few months now and I must say it has been a wonderful experience. The staff is friendly, the community is well kept and the apartments are spacious. I would highly recommend this property to anyone looking for a nice quiet place to live.",5.0,12/15/2023,Enclave at Lake Underhill,Yes
2fbabced-2816-4a85-884b-08d35b28290c,"This apartment complex is a great place to live. The staff is friendly and helpful, the community is well kept and the apartments are spacious. I would highly recommend this property to anyone looking for a nice quiet place to live.",5.0,11/20/2023,Enclave at Lake Underhill,Yes
dd54a435-b176-49af-812d-c51d8cbce951,wonderful office staff close to everything loved living there but due to finances i had to move out nice lake and pool and fireplace in apartment would definitely move back in when finances are better for me,4.7,10/29/2023,Enclave at Lake Underhill,Yes
7a7962ad-81b3-4cc7-8ef3-479d1d9a562d,Great apartment complex with excellent amenities!,5.0,2022-01-01,Orlando Luxury Apartments,Yes
c6a73b3b-25fd-426e-b717-795bea3e0991,The staff is friendly and helpful. The apartments are clean and spacious.,4.0,2022-02-01,Edgewood Apartments,Yes
548db057-ec29-41c4-96ce-a73c551ca5bc,I love the location and the views from the balcony are amazing!,5.0,2022-03-01,Belle Isle Apartments,Yes
a1d41902-2e9d-45d4-8d5c-41108bbd4122,The gym is well-equipped and the pool is great for relaxation.,4.0,2022-04-01,Maitland Apartments,Yes
00097dad-6477-46a8-b33e-ece2dd7a33e8,The apartment complex is quiet and secure. I feel safe living here.,5.0,2022-05-01,West Park Apartments,Yes
004fa003-a10e-432a-b5dc-97540e7090c7,The management team is responsive to any issues that arise.,4.0,2022-06-01,Winter Park Apartments,Yes
1abe37cc-3f28-4e53-b95c-e809e7642b30,I enjoy the community events and activities organized by the staff.,5.0,2022-07-01,Eatonville Apartments,Yes
f7c3c406-7cde-4c98-8f4a-38f38759bcff,The apartments are modern and well-maintained. I'm happy with my choice.,4.0,2022-08-01,Ocoee Apartments,Yes
148f7116-2705-494a-8c35-718024ddb645,The location is convenient for shopping and dining.,5.0,2022-09-01,Fern Park Apartments,Yes
